,score,pipeline,n_dr,thres,subject,session,channels,n_sessions,FreqBand,dataset,fmin,fmax,samples,time
95,0.44285714285714284,cov+elasticnet,30,0,7,session_1,30,1,defaultBand,004-2015,8,35,150,0.0
96,0.5857142857142856,imcoh+elasticnet,30,0,7,session_1,30,1,defaultBand,004-2015,8,35,150,0.0
97,0.5142857142857142,instantaneous+elasticnet,30,0,7,session_1,30,1,defaultBand,004-2015,8,35,150,0.0
98,0.5,RegCSP+shLDA,30,0,8,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
99,0.4375,RegCSP+shLDA,30,0,8,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
100,0.5,CSP+optSVM,30,0,8,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
101,0.5125,CSP+optSVM,30,0,8,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
102,0.5125000000000001,FgMDM,30,0,8,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
103,0.5125,FgMDM,30,0,8,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
104,0.5375,ensemble-noDR,30,0,8,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
105,0.48750000000000004,cov+elasticnet,30,0,8,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
106,0.475,imcoh+elasticnet,30,0,8,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
107,0.4875,instantaneous+elasticnet,30,0,8,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
108,0.4875,ensemble-noDR,30,0,8,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
109,0.475,cov+elasticnet,30,0,8,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
110,0.525,imcoh+elasticnet,30,0,8,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
111,0.5375,instantaneous+elasticnet,30,0,8,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
112,0.525,RegCSP+shLDA,30,0,9,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
113,0.48750000000000004,RegCSP+shLDA,30,0,9,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
114,0.475,CSP+optSVM,30,0,9,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
115,0.5125,CSP+optSVM,30,0,9,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
116,0.5,FgMDM,30,0,9,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
117,0.5,FgMDM,30,0,9,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
118,0.5,ensemble-noDR,30,0,9,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
119,0.5,cov+elasticnet,30,0,9,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
120,0.5,imcoh+elasticnet,30,0,9,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
121,0.5,instantaneous+elasticnet,30,0,9,session_0,30,1,defaultBand,004-2015,8,35,160,0.0
122,0.5375,ensemble-noDR,30,0,9,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
123,0.55,cov+elasticnet,30,0,9,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
124,0.4875,imcoh+elasticnet,30,0,9,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
125,0.5,instantaneous+elasticnet,30,0,9,session_1,30,1,defaultBand,004-2015,8,35,160,0.0
