,score,pipeline,n_dr,thres,subject,session,channels,n_sessions,FreqBand,dataset,fmin,fmax,samples,time
263,0.51875,instantaneous+elasticnet,3,0,8,session_0,3,1,defaultBand,004-2014,8,35,760,0.0
264,0.65,ensemble-noDR,3,0,8,session_1,3,1,defaultBand,004-2014,8,35,760,0.0
265,0.6416666666666666,cov+elasticnet,3,0,8,session_1,3,1,defaultBand,004-2014,8,35,760,0.0
266,0.625,imcoh+elasticnet,3,0,8,session_1,3,1,defaultBand,004-2014,8,35,760,0.0
267,0.5583333333333333,instantaneous+elasticnet,3,0,8,session_1,3,1,defaultBand,004-2014,8,35,760,0.0
268,0.8687499999999999,ensemble-noDR,3,0,8,session_2,3,1,defaultBand,004-2014,8,35,760,0.0
269,0.8625,cov+elasticnet,3,0,8,session_2,3,1,defaultBand,004-2014,8,35,760,0.0
270,0.49375,imcoh+elasticnet,3,0,8,session_2,3,1,defaultBand,004-2014,8,35,760,0.0
271,0.6000000000000001,instantaneous+elasticnet,3,0,8,session_2,3,1,defaultBand,004-2014,8,35,760,0.0
272,0.8374999999999999,ensemble-noDR,3,0,8,session_3,3,1,defaultBand,004-2014,8,35,760,0.0
273,0.8374999999999999,cov+elasticnet,3,0,8,session_3,3,1,defaultBand,004-2014,8,35,760,0.0
274,0.6000000000000001,imcoh+elasticnet,3,0,8,session_3,3,1,defaultBand,004-2014,8,35,760,0.0
275,0.69375,instantaneous+elasticnet,3,0,8,session_3,3,1,defaultBand,004-2014,8,35,760,0.0
276,0.9125,ensemble-noDR,3,0,8,session_4,3,1,defaultBand,004-2014,8,35,760,0.0
277,0.9125,cov+elasticnet,3,0,8,session_4,3,1,defaultBand,004-2014,8,35,760,0.0
278,0.525,imcoh+elasticnet,3,0,8,session_4,3,1,defaultBand,004-2014,8,35,760,0.0
279,0.6875,instantaneous+elasticnet,3,0,8,session_4,3,1,defaultBand,004-2014,8,35,760,0.0
280,0.6166666666666667,RegCSP+shLDA,3,0,9,session_0,3,1,defaultBand,004-2014,8,35,720,0.0
281,0.6333333333333333,RegCSP+shLDA,3,0,9,session_1,3,1,defaultBand,004-2014,8,35,720,0.0
282,0.8187500000000001,RegCSP+shLDA,3,0,9,session_2,3,1,defaultBand,004-2014,8,35,720,0.0
283,0.85,RegCSP+shLDA,3,0,9,session_3,3,1,defaultBand,004-2014,8,35,720,0.0
284,0.75,RegCSP+shLDA,3,0,9,session_4,3,1,defaultBand,004-2014,8,35,720,0.0
285,0.6416666666666666,CSP+optSVM,3,0,9,session_0,3,1,defaultBand,004-2014,8,35,720,0.0
286,0.6166666666666667,CSP+optSVM,3,0,9,session_1,3,1,defaultBand,004-2014,8,35,720,0.0
287,0.775,CSP+optSVM,3,0,9,session_2,3,1,defaultBand,004-2014,8,35,720,0.0
288,0.83125,CSP+optSVM,3,0,9,session_3,3,1,defaultBand,004-2014,8,35,720,0.0
289,0.8062499999999999,CSP+optSVM,3,0,9,session_4,3,1,defaultBand,004-2014,8,35,720,0.0
290,0.625,FgMDM,3,0,9,session_0,3,1,defaultBand,004-2014,8,35,720,0.0
291,0.6666666666666667,FgMDM,3,0,9,session_1,3,1,defaultBand,004-2014,8,35,720,0.0
292,0.81875,FgMDM,3,0,9,session_2,3,1,defaultBand,004-2014,8,35,720,0.0
293,0.83125,FgMDM,3,0,9,session_3,3,1,defaultBand,004-2014,8,35,720,0.0
294,0.78125,FgMDM,3,0,9,session_4,3,1,defaultBand,004-2014,8,35,720,0.0
295,0.6083333333333334,ensemble-noDR,3,0,9,session_0,3,1,defaultBand,004-2014,8,35,720,0.0
296,0.6166666666666667,cov+elasticnet,3,0,9,session_0,3,1,defaultBand,004-2014,8,35,720,0.0
297,0.55,imcoh+elasticnet,3,0,9,session_0,3,1,defaultBand,004-2014,8,35,720,0.0
298,0.5750000000000001,instantaneous+elasticnet,3,0,9,session_0,3,1,defaultBand,004-2014,8,35,720,0.0
299,0.6416666666666666,ensemble-noDR,3,0,9,session_1,3,1,defaultBand,004-2014,8,35,720,0.0
300,0.6666666666666666,cov+elasticnet,3,0,9,session_1,3,1,defaultBand,004-2014,8,35,720,0.0
301,0.5166666666666667,imcoh+elasticnet,3,0,9,session_1,3,1,defaultBand,004-2014,8,35,720,0.0
302,0.45,instantaneous+elasticnet,3,0,9,session_1,3,1,defaultBand,004-2014,8,35,720,0.0
303,0.825,ensemble-noDR,3,0,9,session_2,3,1,defaultBand,004-2014,8,35,720,0.0
304,0.825,cov+elasticnet,3,0,9,session_2,3,1,defaultBand,004-2014,8,35,720,0.0
305,0.65625,imcoh+elasticnet,3,0,9,session_2,3,1,defaultBand,004-2014,8,35,720,0.0
306,0.56875,instantaneous+elasticnet,3,0,9,session_2,3,1,defaultBand,004-2014,8,35,720,0.0
307,0.8374999999999999,ensemble-noDR,3,0,9,session_3,3,1,defaultBand,004-2014,8,35,720,0.0
308,0.84375,cov+elasticnet,3,0,9,session_3,3,1,defaultBand,004-2014,8,35,720,0.0
309,0.65625,imcoh+elasticnet,3,0,9,session_3,3,1,defaultBand,004-2014,8,35,720,0.0
310,0.51875,instantaneous+elasticnet,3,0,9,session_3,3,1,defaultBand,004-2014,8,35,720,0.0
311,0.7562500000000001,ensemble-noDR,3,0,9,session_4,3,1,defaultBand,004-2014,8,35,720,0.0
312,0.7562500000000001,cov+elasticnet,3,0,9,session_4,3,1,defaultBand,004-2014,8,35,720,0.0
313,0.6875,imcoh+elasticnet,3,0,9,session_4,3,1,defaultBand,004-2014,8,35,720,0.0
314,0.50625,instantaneous+elasticnet,3,0,9,session_4,3,1,defaultBand,004-2014,8,35,720,0.0
