,score,kappa,accuracy,pipeline,n_dr,thres,subject,session,channels,n_sessions,FreqBand,dataset,fmin,fmax,samples,time,split
419,0.9,0.8,0.8999999999999999,RegCSP+shLDA,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
420,0.9,0.8,0.8999999999999999,CSP+optSVM,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
421,0.975,0.95,0.975,FgMDM,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
422,0.85,0.7,0.8500000000000001,ensemble-noDR_best,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
423,0.9,0.8,0.8999999999999999,cov+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
424,0.75,0.5,0.75,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
425,0.9,0.8,0.8999999999999999,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
426,0.7250000000000001,0.44999999999999996,0.7250000000000001,wpli2_debiased+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
427,0.875,0.75,0.875,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
428,0.875,0.75,0.875,ensemble-noDR_2,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
429,0.875,0.75,0.875,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
430,0.75,0.5,0.75,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
431,0.9,0.8,0.9,ensemble-noDR_3,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
432,0.875,0.75,0.875,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
433,0.75,0.5,0.75,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
434,0.9,0.8,0.8999999999999999,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
435,0.9,0.8,0.9,ensemble-noDR_4,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
436,0.875,0.75,0.875,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
437,0.75,0.5,0.75,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
438,0.925,0.85,0.925,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
439,0.7000000000000002,0.4,0.7,wpli2_debiased+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
440,0.8250000000000001,0.65,0.825,TRCSP+LDA,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
441,0.85,0.7,0.85,RegCSP+shLDA,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
442,0.85,0.7,0.85,CSP+optSVM,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
443,0.8250000000000001,0.65,0.825,FgMDM,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
444,0.9,0.8,0.9,ensemble-noDR_best,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
445,0.9,0.8,0.9,cov+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
446,0.575,0.15000000000000002,0.575,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
447,0.8500000000000001,0.7,0.8500000000000001,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
448,0.6,0.19999999999999996,0.6,wpli2_debiased+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
449,0.875,0.75,0.875,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
450,0.875,0.75,0.875,ensemble-noDR_2,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
451,0.875,0.75,0.875,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
452,0.575,0.15000000000000002,0.575,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
453,0.95,0.9,0.95,ensemble-noDR_3,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
454,0.875,0.75,0.875,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
455,0.575,0.15000000000000002,0.575,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
456,0.8500000000000001,0.7,0.8500000000000001,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
457,0.9249999999999999,0.85,0.925,ensemble-noDR_4,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
458,0.875,0.75,0.875,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
459,0.575,0.15000000000000002,0.575,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
460,0.8500000000000001,0.7,0.8500000000000001,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
461,0.575,0.15000000000000002,0.575,wpli2_debiased+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
462,0.7,0.4,0.7,TRCSP+LDA,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
463,0.875,0.75,0.875,RegCSP+shLDA,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
464,0.825,0.65,0.825,CSP+optSVM,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
465,0.8,0.6,0.8,FgMDM,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
466,0.875,0.75,0.875,ensemble-noDR_best,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
467,0.8500000000000001,0.7,0.8500000000000001,cov+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
468,0.6500000000000001,0.30000000000000004,0.65,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
469,0.8500000000000001,0.7,0.8500000000000001,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
470,0.6499999999999999,0.30000000000000004,0.6499999999999999,wpli2_debiased+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
471,0.8,0.6,0.8,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
472,0.7749999999999999,0.55,0.7749999999999999,ensemble-noDR_2,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
473,0.8,0.6,0.8,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
474,0.6500000000000001,0.30000000000000004,0.65,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
475,0.8500000000000001,0.7,0.8500000000000001,ensemble-noDR_3,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
476,0.8,0.6,0.8,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
477,0.6500000000000001,0.30000000000000004,0.65,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
478,0.8500000000000001,0.7,0.8500000000000001,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
479,0.875,0.75,0.875,ensemble-noDR_4,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
480,0.8,0.6,0.8,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
481,0.6500000000000001,0.30000000000000004,0.65,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
482,0.8500000000000001,0.7,0.8500000000000001,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
483,0.6499999999999999,0.30000000000000004,0.6499999999999999,wpli2_debiased+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
484,0.7250000000000001,0.44999999999999996,0.7250000000000001,TRCSP+LDA,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
485,0.85,0.7,0.85,RegCSP+shLDA,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
486,0.825,0.65,0.825,CSP+optSVM,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
487,0.85,0.7,0.85,FgMDM,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
488,0.9249999999999999,0.85,0.925,ensemble-noDR_best,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
489,0.875,0.75,0.875,cov+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
490,0.6000000000000001,0.19999999999999996,0.6000000000000001,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
491,0.7,0.4,0.7,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
492,0.6500000000000001,0.30000000000000004,0.65,wpli2_debiased+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
493,0.75,0.5,0.75,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
494,0.8,0.6,0.8,ensemble-noDR_2,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
495,0.75,0.5,0.75,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
496,0.625,0.25,0.625,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
497,0.8250000000000001,0.65,0.825,ensemble-noDR_3,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
498,0.75,0.5,0.75,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
499,0.6000000000000001,0.19999999999999996,0.6000000000000001,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
500,0.7,0.4,0.7,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
501,0.825,0.65,0.825,ensemble-noDR_4,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
502,0.75,0.5,0.75,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
503,0.6000000000000001,0.19999999999999996,0.6000000000000001,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
504,0.7,0.4,0.7,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
505,0.6500000000000001,0.30000000000000004,0.65,wpli2_debiased+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
506,0.5750000000000001,0.15000000000000002,0.575,TRCSP+LDA,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
507,0.75,0.5,0.75,RegCSP+shLDA,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
508,0.725,0.44999999999999996,0.725,CSP+optSVM,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
509,0.7,0.4,0.7,FgMDM,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
510,0.75,0.5,0.75,ensemble-noDR_best,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
511,0.8,0.6,0.8,cov+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
512,0.5750000000000001,0.15000000000000002,0.575,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
513,0.6750000000000002,0.35,0.675,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
514,0.42499999999999993,-0.1499999999999999,0.425,wpli2_debiased+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
515,0.7,0.4,0.7,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
516,0.7,0.4,0.7,ensemble-noDR_2,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
517,0.7,0.4,0.7,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
518,0.6,0.19999999999999996,0.6000000000000001,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
519,0.7,0.4,0.7,ensemble-noDR_3,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
520,0.7,0.4,0.7,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
521,0.5750000000000001,0.15000000000000002,0.575,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
522,0.7250000000000001,0.44999999999999996,0.725,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
523,0.7,0.4,0.7,ensemble-noDR_4,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
524,0.7,0.4,0.7,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
525,0.5750000000000001,0.15000000000000002,0.575,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
526,0.7000000000000002,0.4,0.7,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
527,0.45000000000000007,-0.10000000000000009,0.45,wpli2_debiased+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
528,0.725,0.44999999999999996,0.725,TRCSP+LDA,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
529,0.8250000000000001,0.65,0.825,RegCSP+shLDA,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
530,0.85,0.7,0.85,CSP+optSVM,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
531,0.85,0.7,0.8500000000000001,FgMDM,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
532,0.875,0.75,0.875,ensemble-noDR_best,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
533,0.875,0.75,0.875,cov+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
534,0.5750000000000001,0.15000000000000002,0.575,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
535,0.675,0.35,0.675,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
536,0.47500000000000003,-0.050000000000000044,0.47500000000000003,wpli2_debiased+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
537,0.875,0.75,0.875,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
538,0.85,0.7,0.8500000000000001,ensemble-noDR_2,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
539,0.875,0.75,0.875,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
540,0.5750000000000001,0.15000000000000002,0.575,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
541,0.85,0.7,0.8500000000000001,ensemble-noDR_3,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
542,0.875,0.75,0.875,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
543,0.5750000000000001,0.15000000000000002,0.575,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
544,0.675,0.35,0.675,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
545,0.8250000000000001,0.65,0.825,ensemble-noDR_4,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
546,0.875,0.75,0.875,instantaneous+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
547,0.5750000000000001,0.15000000000000002,0.575,imcoh+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
548,0.675,0.35,0.675,plv+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
549,0.47500000000000003,-0.050000000000000044,0.47500000000000003,wpli2_debiased+elasticnet,64,0,3,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
550,0.375,-0.25,0.375,TRCSP+LDA,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
551,0.39999999999999997,-0.19999999999999996,0.4,RegCSP+shLDA,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
552,0.42499999999999993,-0.1499999999999999,0.42500000000000004,CSP+optSVM,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
553,0.45,-0.10000000000000009,0.45,FgMDM,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
554,0.65,0.30000000000000004,0.6499999999999999,ensemble-noDR_best,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
555,0.42500000000000004,-0.1499999999999999,0.42500000000000004,cov+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
556,0.625,0.25,0.625,imcoh+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
557,0.5,0.0,0.5,plv+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
558,0.55,0.09999999999999998,0.55,wpli2_debiased+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
559,0.44999999999999996,-0.10000000000000009,0.45,instantaneous+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
560,0.5750000000000001,0.15000000000000002,0.575,ensemble-noDR_2,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
561,0.44999999999999996,-0.10000000000000009,0.45,instantaneous+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
562,0.625,0.25,0.625,imcoh+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
563,0.65,0.30000000000000004,0.6499999999999999,ensemble-noDR_3,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
564,0.44999999999999996,-0.10000000000000009,0.45,instantaneous+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
565,0.65,0.30000000000000004,0.6499999999999999,imcoh+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
566,0.5,0.0,0.5,plv+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
567,0.65,0.30000000000000004,0.6499999999999999,ensemble-noDR_4,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
568,0.44999999999999996,-0.10000000000000009,0.45,instantaneous+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
569,0.65,0.30000000000000004,0.6499999999999999,imcoh+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
570,0.475,-0.050000000000000044,0.475,plv+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
571,0.55,0.09999999999999998,0.55,wpli2_debiased+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
572,0.625,0.25,0.625,TRCSP+LDA,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
573,0.475,-0.050000000000000044,0.475,RegCSP+shLDA,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
574,0.425,-0.1499999999999999,0.42500000000000004,CSP+optSVM,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
575,0.6,0.19999999999999996,0.6,FgMDM,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
576,0.575,0.15000000000000002,0.575,ensemble-noDR_best,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
577,0.44999999999999996,-0.10000000000000009,0.45,cov+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
578,0.525,0.050000000000000044,0.525,imcoh+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
579,0.575,0.15000000000000002,0.575,plv+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
580,0.6,0.19999999999999996,0.6000000000000001,wpli2_debiased+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
581,0.4,-0.19999999999999996,0.4,instantaneous+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
582,0.5499999999999999,0.09999999999999998,0.55,ensemble-noDR_2,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
583,0.4,-0.19999999999999996,0.4,instantaneous+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
584,0.525,0.050000000000000044,0.525,imcoh+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
585,0.575,0.15000000000000002,0.575,ensemble-noDR_3,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
586,0.4,-0.19999999999999996,0.4,instantaneous+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
587,0.5499999999999999,0.09999999999999998,0.55,imcoh+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
588,0.575,0.15000000000000002,0.575,plv+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
589,0.575,0.15000000000000002,0.575,ensemble-noDR_4,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
590,0.4,-0.19999999999999996,0.4,instantaneous+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
591,0.525,0.050000000000000044,0.525,imcoh+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
592,0.6,0.19999999999999996,0.6,plv+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
593,0.6,0.19999999999999996,0.6000000000000001,wpli2_debiased+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
594,0.5,0.0,0.5,TRCSP+LDA,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
595,0.375,-0.25,0.375,RegCSP+shLDA,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
596,0.42499999999999993,-0.1499999999999999,0.425,CSP+optSVM,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
597,0.675,0.35,0.675,FgMDM,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
598,0.625,0.25,0.625,ensemble-noDR_best,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
599,0.425,-0.1499999999999999,0.42500000000000004,cov+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
600,0.6,0.19999999999999996,0.6,imcoh+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
601,0.45,-0.10000000000000009,0.45,plv+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
602,0.625,0.25,0.625,wpli2_debiased+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
603,0.4750000000000001,-0.050000000000000044,0.47500000000000003,instantaneous+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
604,0.6,0.19999999999999996,0.6000000000000001,ensemble-noDR_2,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
605,0.4750000000000001,-0.050000000000000044,0.47500000000000003,instantaneous+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
606,0.6,0.19999999999999996,0.6,imcoh+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
607,0.625,0.25,0.625,ensemble-noDR_3,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
608,0.4750000000000001,-0.050000000000000044,0.47500000000000003,instantaneous+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
609,0.6,0.19999999999999996,0.6,imcoh+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
610,0.42500000000000004,-0.1499999999999999,0.42500000000000004,plv+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
611,0.6,0.19999999999999996,0.6,ensemble-noDR_4,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
612,0.45,-0.10000000000000009,0.45,instantaneous+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
613,0.575,0.15000000000000002,0.575,imcoh+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
614,0.42500000000000004,-0.1499999999999999,0.42500000000000004,plv+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
615,0.6000000000000001,0.19999999999999996,0.6000000000000001,wpli2_debiased+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
616,0.55,0.09999999999999998,0.55,TRCSP+LDA,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
617,0.525,0.050000000000000044,0.525,RegCSP+shLDA,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
618,0.575,0.15000000000000002,0.575,CSP+optSVM,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
619,0.45,-0.10000000000000009,0.45,FgMDM,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
620,0.7249999999999999,0.44999999999999996,0.725,ensemble-noDR_best,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
621,0.525,0.050000000000000044,0.525,cov+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
622,0.8,0.6,0.8,imcoh+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
623,0.625,0.25,0.625,plv+elasticnet,64,0,29,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
