,score,kappa,accuracy,pipeline,n_dr,thres,subject,session,channels,n_sessions,FreqBand,dataset,fmin,fmax,samples,time,split
66,0.8571428571428571,0.7142857142857143,0.8571428571428572,CSP+optSVM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
67,0.8928571428571429,0.7857142857142857,0.8928571428571428,FgMDM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
68,0.8928571428571429,0.7857142857142857,0.8928571428571428,ensemble-DR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
69,0.9285714285714286,0.8571428571428572,0.9285714285714286,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
70,0.6428571428571428,0.2857142857142857,0.6428571428571428,imcoh+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
71,0.6071428571428571,0.2142857142857143,0.6071428571428572,plv+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
72,0.5714285714285714,0.1428571428571429,0.5714285714285714,wpli2_debiased+DR+elasticnet,2,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
73,0.8571428571428572,0.7142857142857143,0.8571428571428571,instantaneous+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
74,0.8928571428571429,0.7857142857142857,0.8928571428571428,ensemble-noDR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
75,0.9285714285714286,0.8571428571428572,0.9285714285714286,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
76,0.6785714285714286,0.3571428571428571,0.6785714285714286,imcoh+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
77,0.6071428571428571,0.2142857142857143,0.6071428571428572,plv+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
78,0.5,0.0,0.5,wpli2_debiased+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
79,0.9285714285714286,0.8571428571428572,0.9285714285714286,instantaneous+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
80,0.7928571428571429,0.5857142857142856,0.7928571428571429,TRCSP+LDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
81,0.8642857142857143,0.7251184834123223,0.8642857142857143,RegCSP+shLDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
82,0.8285714285714286,0.6555819477434679,0.8285714285714285,CSP+optSVM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
83,0.8642857142857143,0.7251184834123223,0.8642857142857143,FgMDM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
84,0.8642857142857143,0.7251184834123223,0.8642857142857143,ensemble-DR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
85,0.9666666666666667,0.9311163895486936,0.9666666666666667,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
86,0.6214285714285713,0.24228028503562948,0.6214285714285714,imcoh+DR+elasticnet,2,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
87,0.6214285714285713,0.24228028503562948,0.6214285714285714,plv+DR+elasticnet,4,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
88,0.5142857142857143,0.028708133971292016,0.5142857142857142,wpli2_debiased+DR+elasticnet,4,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
89,0.6904761904761905,0.3800475059382423,0.6904761904761905,instantaneous+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
90,0.7976190476190476,0.5896226415094339,0.7976190476190477,ensemble-noDR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
91,0.9666666666666667,0.9311163895486936,0.9666666666666667,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
92,0.7952380952380953,0.5876777251184835,0.7952380952380952,imcoh+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
93,0.6214285714285713,0.24228028503562948,0.6214285714285714,plv+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
94,0.5857142857142856,0.17142857142857137,0.5857142857142856,wpli2_debiased+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
95,0.7952380952380953,0.5876777251184835,0.7952380952380952,instantaneous+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
96,0.7857142857142857,0.5797101449275361,0.7857142857142857,TRCSP+LDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
97,0.8214285714285714,0.6506024096385542,0.8214285714285714,RegCSP+shLDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
98,0.8238095238095238,0.6522781774580335,0.8238095238095238,CSP+optSVM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
99,0.75,0.5084745762711864,0.75,FgMDM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
100,0.7857142857142857,0.5797101449275361,0.7857142857142857,ensemble-DR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
101,0.75,0.5084745762711864,0.75,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
102,0.7928571428571429,0.5857142857142856,0.7928571428571429,imcoh+DR+elasticnet,4,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
103,0.6523809523809524,0.30622009569377995,0.6523809523809523,plv+DR+elasticnet,4,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
104,0.5166666666666666,0.033333333333333326,0.5166666666666666,wpli2_debiased+DR+elasticnet,4,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
105,0.7523809523809523,0.5108433734939759,0.7523809523809524,instantaneous+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
106,0.8928571428571428,0.7913669064748201,0.8928571428571428,ensemble-noDR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
107,0.75,0.5084745762711864,0.75,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
108,0.6880952380952381,0.3770883054892602,0.6880952380952381,imcoh+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
109,0.7238095238095238,0.4476190476190476,0.7238095238095238,plv+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
110,0.27142857142857146,-0.4604316546762588,0.27142857142857146,wpli2_debiased+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
111,0.8928571428571428,0.7913669064748201,0.8928571428571428,instantaneous+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
